0 0.5 0.5
0.05 0.499999 0.512577
0.1 0.499989 0.525305
0.15 0.499951 0.538178
0.2 0.499865 0.551192
0.25 0.499716 0.564344
0.3 0.499487 0.577632
0.35 0.499167 0.591056
0.4 0.498746 0.604617
0.45 0.498215 0.618318
0.5 0.497568 0.632162
0.55 0.496804 0.646155
0.6 0.49592 0.660306
0.65 0.494918 0.674624
0.7 0.493803 0.68912
0.75 0.49258 0.703807
0.8 0.491258 0.718702
0.85 0.489849 0.733821
0.9 0.488364 0.749183
0.95 0.486819 0.764809
1 0.485231 0.780722
1.05 0.48362 0.796946
1.1 0.482007 0.813506
1.15 0.480414 0.83043
1.2 0.478867 0.847747
1.25 0.477391 0.865485
1.3 0.476015 0.883675
1.35 0.474768 0.902349
1.4 0.473682 0.921537
1.45 0.472789 0.941271
1.5 0.472124 0.961583
1.55 0.471722 0.982503
1.6 0.471621 1.00406
1.65 0.47186 1.02628
1.7 0.472497 1.04946
1.75 0.473557 1.07321
1.8 0.475089 1.0977
1.85 0.47714 1.12293
1.9 0.479755 1.1489
1.95 0.482983 1.17561
2 0.486869 1.20303
2.05 0.491478 1.2312
2.1 0.496917 1.26026
2.15 0.503165 1.28988
2.2 0.51029 1.32004
2.25 0.518446 1.35098
2.3 0.52759 1.38224
2.35 0.537824 1.41386
2.4 0.549214 1.44572
2.45 0.561822 1.47765
2.5 0.575712 1.5095
2.55 0.590944 1.54108
2.6 0.607587 1.57219
2.65 0.625692 1.60262
2.7 0.645304 1.63209
2.75 0.666454 1.66034
2.8 0.689161 1.68708
2.85 0.713426 1.71202
2.9 0.739229 1.73484
2.95 0.766528 1.75525
3 0.795046 1.77269
3.05 0.824953 1.7873
3.1 0.856119 1.79883
3.15 0.888305 1.80696
3.2 0.921357 1.81159
3.25 0.954717 1.81229
3.3 0.988603 1.80954
3.35 1.02263 1.80321
3.4 1.0565 1.79338
3.45 1.08997 1.78022
3.5 1.12276 1.76394
3.55 1.15463 1.74479
3.6 1.18535 1.72309
3.65 1.2147 1.69914
3.7 1.24251 1.6733
3.75 1.26865 1.6459
3.8 1.293 1.61729
3.85 1.3155 1.58779
3.9 1.3361 1.55773
3.95 1.35482 1.52737
4 1.37167 1.49699
4.05 1.38672 1.46681
4.1 1.40005 1.43703
4.15 1.41174 1.4078
4.2 1.4219 1.37927
4.25 1.43066 1.35155
4.3 1.43813 1.32472
4.35 1.44444 1.29883
4.4 1.44971 1.27393
4.45 1.45406 1.25004
4.5 1.45762 1.22716
4.55 1.46048 1.20529
4.6 1.46276 1.18441
4.65 1.46455 1.16448
4.7 1.46592 1.1455
4.75 1.46696 1.1274
4.8 1.46771 1.11017
4.85 1.46823 1.09377
4.9 1.46858 1.07814
4.95 1.4688 1.06325
5 1.46893 1.04905
5.05 1.469 1.03549
5.1 1.46903 1.02252
5.15 1.46904 1.0101
5.2 1.46904 0.998182
5.25 1.46904 0.986723
5.3 1.46904 0.975678
5.35 1.46904 0.965006
5.4 1.46903 0.954668
5.45 1.469 0.944624
5.5 1.46893 0.934837
5.55 1.46881 0.925274
5.6 1.46862 0.9159
5.65 1.46833 0.906685
