time,std
0,0.49501510689271405
1,1.6732058428568855
2,0.8422755083867726
3,0.43444212186351266
4,0.5307717115447907
5,0.2561635544574489
6,0.27939933584501375
7,0.1621015599297335
8,0.18471630251470342
9,0.12455488479148559
10,0.14517627580654419
11,0.10018433742275325
12,0.11860873866504622
13,0.0817533870941644
14,0.09779727590298587
15,0.06700221793765002
16,0.0807967257890893
17,0.054952221156012074
18,0.06673183073950426
19,0.04503760962579834
20,0.05505012857963833
21,0.03686352048215593
22,0.04534077623288133
23,0.03012581062891963
24,0.037277508995425215
25,0.024578840537232756
26,0.03059121530622368
27,0.020019886908676343
28,0.025057265052984994
29,0.016280241813642255
30,0.02048738196931387
31,0.013218944915586641
32,0.016722289513022584
33,0.010718062164969896
34,0.013627556149754867
35,0.008679241390710196
36,0.011089297898556016
37,0.007020400443733274
38,0.00901243247242445
39,0.005673306245202345
40,0.007316756454423796
41,0.0045812925977278315
42,0.0059348810425297206
43,0.0036976247634008135
44,0.004811070802375745
45,0.0029835720790690277
46,0.003898684027545975
47,0.0024073829267330783
48,0.0031587884179090906
49,0.001942942660392853
50,0.002560086437177825
51,0.0015689527749766995
52,0.00207560958486816
53,0.0012680207705703822
54,0.0016816445492205106
55,0.001025765526190122
56,0.0013658196385384251
57,0.0008311380617284992
58,0.0011109666479720824
59,0.0006745235984576328
60,0.0009051689498950683
61,0.0005484821188876781
62,0.0007385746710849211
63,0.0004469705795130979
64,0.0006043609935604764
65,0.0003650744697808488
66,0.0004952175510864651
67,0.00029891324227559595
68,0.000406829605307862
69,0.0002453561967328183
70,0.0003352362276814364
71,0.00020194617177927317
72,0.00027684587983048804
73,0.00016662157030175142
74,0.00022891971206609216
75,0.0001378228255718808
76,0.00019015727059685912
77,0.00011428044363468962
78,0.00015802718486942794
79,9.499078611421453e-05
80,0.00013159310842181634
81,7.913737664660201e-05
82,0.0001100396941220955
83,6.603429924358398e-05
84,9.196730919245466e-05
85,5.5199948819095705e-05
86,7.716449134513832e-05
87,4.623177976922335e-05
88,6.463432552520281e-05
89,3.8758480966006704e-05
90,5.4368519713862365e-05
91,3.255687859602083e-05
92,4.5609279779725635e-05
93,2.7348834995787655e-05
94,3.8441804194277116e-05
95,2.3038982006727747e-05
96,3.257759365571034e-05
97,1.9375171424971355e-05
98,2.7348490593467007e-05
99,1.6332071099850056e-05
100,2.3342181782498157e-05
101,1.3773093395846461e-05
102,1.957129718266759e-05
103,1.1622428411651403e-05
104,1.6594320679640124e-05
105,9.808775921524277e-06
106,1.4268892529710549e-05
107,8.288438645784493e-06
108,1.2110496675985858e-05
109,7.010314239577833e-06
110,9.997184900624379e-06
111,5.913564026177012e-06
112,8.862466196612792e-06
113,5.003926215155471e-06
114,7.731686572496307e-06
115,4.221026679964463e-06
116,6.5245118811091e-06
117,3.575071538564823e-06
118,5.278912764802154e-06
119,3.0219915871729113e-06
120,5.4667343917602235e-06
121,2.5514609372353758e-06
122,4.586117386683638e-06
123,2.165255508322823e-06
124,4.4219577565161444e-06
125,1.8337766136268555e-06
126,2.7590244959585836e-06
127,1.5694995208275138e-06
128,4.441027629976357e-16
129,1.3242050575924663e-06
130,4.982896550548235e-06
131,1.1318699533567017e-06
132,1.7399794641266447e-06
133,9.71134381264438e-07
134,2.2205138149881785e-16
135,8.725171816889952e-07
136,2.2205138149881785e-16
137,7.302205696908975e-07
138,2.2205138149881785e-16
139,6.481917610393406e-07
140,0.0
141,5.871567832920599e-07
142,4.205191037408368e-06
143,5.188322971200677e-07
144,4.441027629976357e-16
145,4.1184618082110557e-07
146,2.2205138149881785e-16
147,2.948625548535645e-07
148,4.441027629976357e-16
149,3.84751340803637e-07
150,4.441027629976357e-16
151,0.0
152,4.441027629976357e-16
153,3.2906052690031853e-07
154,2.2205138149881785e-16
155,4.621291638643382e-07
156,0.0
157,2.464299627359516e-07
158,4.441027629976357e-16
159,4.635265513804053e-07
160,0.0
161,3.8875243579349017e-07
162,2.2205138149881785e-16
163,0.0
164,2.2205138149881785e-16
165,0.0
166,2.2205138149881785e-16
167,4.890785079306664e-07
168,4.441027629976357e-16
169,2.8526485195026225e-07
170,2.6990544947244952e-06
171,0.0
172,0.0
173,0.0
174,4.441027629976357e-16
175,0.0
176,4.441027629976357e-16
177,1.5731322774202561e-07
178,4.441027629976357e-16
179,0.0
180,4.441027629976357e-16
181,0.0
182,0.0
183,0.0
184,4.441027629976357e-16
185,0.0
186,2.2205138149881785e-16
187,1.1102569074940892e-16
188,4.441027629976357e-16
189,1.1102569074940892e-16
190,2.2205138149881785e-16
191,0.0
192,4.441027629976357e-16
193,1.1102569074940892e-16
194,2.2205138149881785e-16
195,1.1102569074940892e-16
196,0.0
197,0.0
198,2.2205138149881785e-16
199,0.0
200,2.2205138149881785e-16
201,1.1102569074940892e-16
202,4.441027629976357e-16
203,1.1102569074940892e-16
204,2.2205138149881785e-16
205,0.0
206,2.2205138149881785e-16
207,1.1102569074940892e-16
208,4.441027629976357e-16
209,1.1102569074940892e-16
210,4.441027629976357e-16
211,1.1102569074940892e-16
212,4.441027629976357e-16
213,1.1102569074940892e-16
214,4.441027629976357e-16
215,2.2205138149881785e-16
216,2.2205138149881785e-16
217,0.0
218,2.2205138149881785e-16
219,0.0
220,2.2205138149881785e-16
221,1.1102569074940892e-16
222,4.441027629976357e-16
223,0.0
224,4.441027629976357e-16
225,1.1102569074940892e-16
226,4.441027629976357e-16
227,0.0
228,4.441027629976357e-16
229,1.1102569074940892e-16
230,2.2205138149881785e-16
231,1.1102569074940892e-16
232,2.2205138149881785e-16
233,0.0
234,2.2205138149881785e-16
235,1.1102569074940892e-16
236,2.2205138149881785e-16
237,1.1102569074940892e-16
238,2.2205138149881785e-16
239,2.2205138149881785e-16
240,0.0
241,0.0
242,0.0
243,1.1102569074940892e-16
244,0.0
245,0.0
246,0.0
247,0.0
248,0.0
249,0.0
250,0.0
251,0.0
252,0.0
253,0.0
254,0.0
255,1.1102569074940892e-16
256,0.0
257,1.1102569074940892e-16
258,0.0
259,1.1102569074940892e-16
260,0.0
261,1.1102569074940892e-16
262,0.0
263,1.1102569074940892e-16
264,0.0
265,1.1102569074940892e-16
266,0.0
267,0.0
268,0.0
269,0.0
270,0.0
271,0.0
272,0.0
273,0.0
274,0.0
275,0.0
276,0.0
277,0.0
278,0.0
279,0.0
280,0.0
281,0.0
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.0
294,0.0
295,0.0
296,0.0
297,0.0
298,0.0
299,0.0
300,0.0
301,0.0
302,0.0
303,0.0
304,0.0
305,0.0
306,0.0
307,0.0
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,0.0
317,1.1102569074940892e-16
318,0.0
319,1.1102569074940892e-16
320,0.0
321,1.1102569074940892e-16
322,0.0
323,1.1102569074940892e-16
324,0.0
325,1.1102569074940892e-16
326,0.0
327,1.1102569074940892e-16
328,0.0
329,1.1102569074940892e-16
330,0.0
331,1.1102569074940892e-16
332,0.0
333,1.1102569074940892e-16
334,0.0
335,1.1102569074940892e-16
336,0.0
337,1.1102569074940892e-16
338,0.0
339,1.1102569074940892e-16
340,0.0
341,1.1102569074940892e-16
342,0.0
343,1.1102569074940892e-16
344,0.0
345,1.1102569074940892e-16
346,0.0
347,1.1102569074940892e-16
348,0.0
349,1.1102569074940892e-16
350,0.0
351,1.1102569074940892e-16
352,0.0
353,1.1102569074940892e-16
354,0.0
355,1.1102569074940892e-16
356,0.0
357,1.1102569074940892e-16
358,0.0
359,1.1102569074940892e-16
360,0.0
361,1.1102569074940892e-16
362,0.0
363,1.1102569074940892e-16
364,0.0
365,1.1102569074940892e-16
366,0.0
367,1.1102569074940892e-16
368,0.0
369,1.1102569074940892e-16
370,0.0
371,1.1102569074940892e-16
372,0.0
373,1.1102569074940892e-16
374,0.0
375,1.1102569074940892e-16
376,0.0
377,1.1102569074940892e-16
378,0.0
379,1.1102569074940892e-16
380,0.0
381,1.1102569074940892e-16
382,0.0
383,1.1102569074940892e-16
384,0.0
385,1.1102569074940892e-16
386,0.0
387,1.1102569074940892e-16
388,0.0
389,1.1102569074940892e-16
390,0.0
391,1.1102569074940892e-16
392,0.0
393,1.1102569074940892e-16
394,0.0
395,1.1102569074940892e-16
396,0.0
397,1.1102569074940892e-16
398,0.0
399,1.1102569074940892e-16
400,0.0
401,1.1102569074940892e-16
402,0.0
403,1.1102569074940892e-16
404,0.0
405,1.1102569074940892e-16
406,0.0
407,1.1102569074940892e-16
408,0.0
409,1.1102569074940892e-16
410,0.0
411,1.1102569074940892e-16
412,0.0
413,1.1102569074940892e-16
414,0.0
415,1.1102569074940892e-16
416,0.0
417,1.1102569074940892e-16
418,0.0
419,1.1102569074940892e-16
420,0.0
421,1.1102569074940892e-16
422,0.0
423,1.1102569074940892e-16
424,0.0
425,1.1102569074940892e-16
426,0.0
427,1.1102569074940892e-16
428,0.0
429,1.1102569074940892e-16
430,0.0
431,1.1102569074940892e-16
432,0.0
433,1.1102569074940892e-16
434,2.2205138149881785e-16
435,1.1102569074940892e-16
436,2.2205138149881785e-16
437,1.1102569074940892e-16
438,2.2205138149881785e-16
439,1.1102569074940892e-16
440,2.2205138149881785e-16
441,1.1102569074940892e-16
442,2.2205138149881785e-16
443,1.1102569074940892e-16
444,2.2205138149881785e-16
445,1.1102569074940892e-16
446,2.2205138149881785e-16
447,1.1102569074940892e-16
448,2.2205138149881785e-16
449,1.1102569074940892e-16
450,2.2205138149881785e-16
451,1.1102569074940892e-16
452,2.2205138149881785e-16
453,1.1102569074940892e-16
454,2.2205138149881785e-16
455,1.1102569074940892e-16
456,2.2205138149881785e-16
457,1.1102569074940892e-16
458,2.2205138149881785e-16
459,1.1102569074940892e-16
460,2.2205138149881785e-16
461,1.1102569074940892e-16
462,2.2205138149881785e-16
463,1.1102569074940892e-16
464,2.2205138149881785e-16
465,1.1102569074940892e-16
466,2.2205138149881785e-16
467,1.1102569074940892e-16
468,2.2205138149881785e-16
469,1.1102569074940892e-16
470,2.2205138149881785e-16
471,1.1102569074940892e-16
472,2.2205138149881785e-16
473,1.1102569074940892e-16
474,2.2205138149881785e-16
475,1.1102569074940892e-16
476,2.2205138149881785e-16
477,1.1102569074940892e-16
478,2.2205138149881785e-16
479,1.1102569074940892e-16
480,2.2205138149881785e-16
481,1.1102569074940892e-16
482,2.2205138149881785e-16
483,1.1102569074940892e-16
484,2.2205138149881785e-16
485,1.1102569074940892e-16
486,2.2205138149881785e-16
487,1.1102569074940892e-16
488,2.2205138149881785e-16
489,1.1102569074940892e-16
490,2.2205138149881785e-16
491,1.1102569074940892e-16
492,2.2205138149881785e-16
493,1.1102569074940892e-16
494,2.2205138149881785e-16
495,1.1102569074940892e-16
496,2.2205138149881785e-16
497,1.1102569074940892e-16
498,2.2205138149881785e-16
499,1.1102569074940892e-16
500,2.2205138149881785e-16
