time,std
0,0.0601065053156286
1,0.0030120579557194912
2,0.0019044141130159804
3,0.0014382020609617397
4,0.0011704682664424853
5,0.0009915216833032122
6,0.0008589977833702128
7,0.0007605971837271856
8,0.0006866560222809895
9,0.0006248886236657423
10,0.0005665859924057105
11,0.0005227185107638918
12,0.0004794299885379584
13,0.00044625226868715267
14,0.0004125500925235552
15,0.0003863962606560029
16,0.0003592992445706183
17,0.0003380893167217849
18,0.0003157672360595502
19,0.00029817000765935714
20,0.0002795551452402831
21,0.00026477183744694725
22,0.0002489935496039624
23,0.0002364391790917091
24,0.00022287665157481976
25,0.00021199501295574225
26,0.00020026699391767315
27,0.00019081385986638213
28,0.00018061256276351618
29,0.0001723213009815945
30,0.00016334614480294926
31,0.0001560116912275839
32,0.000148054720714268
33,0.00014159624444445263
34,0.0001344845113396949
35,0.00012861658497045032
36,0.00012240020368997574
37,0.00011713716646653918
38,0.00011150663026253072
39,0.0001068147947604465
40,0.00010173397940252304
41,9.746232618439392e-05
42,9.29087186801926e-05
43,8.907418202228701e-05
44,8.492209981780341e-05
45,8.145979546184637e-05
46,7.772980271253307e-05
47,7.454241110145483e-05
48,7.118641543363132e-05
49,6.819096088676666e-05
50,6.514189358597216e-05
51,6.251441371601893e-05
52,5.97479314560209e-05
53,5.723903195351681e-05
54,5.416225295773818e-05
55,5.194851397905828e-05
56,4.968537138759876e-05
57,4.76552093257244e-05
58,4.561002810719682e-05
59,4.369689930412603e-05
60,4.18936914014455e-05
61,4.017590558769599e-05
62,3.8401307401203735e-05
63,3.6887627797403264e-05
64,3.538216963006263e-05
65,3.387829206114972e-05
66,3.253600391035416e-05
67,3.110965744845791e-05
68,2.986198360952712e-05
69,2.86386795154546e-05
70,2.7599055626744335e-05
71,2.6431426828545115e-05
72,2.5401372325459678e-05
73,2.4344766238935026e-05
74,2.3405136044461897e-05
75,2.2353519845862806e-05
76,2.155419470754254e-05
77,2.049703799869335e-05
78,1.9640441463676513e-05
79,1.894900253736222e-05
80,1.8020083728104884e-05
81,1.7341470375758162e-05
82,1.6549488665548493e-05
83,1.594170802301531e-05
84,1.5201662618044558e-05
85,1.5009712000172314e-05
86,1.425377905514084e-05
87,1.3519365388018575e-05
88,1.3471185033031788e-05
89,1.2547261432674107e-05
90,1.2115718567076385e-05
91,1.189501446562266e-05
92,1.0787112686153342e-05
93,1.064703914968178e-05
94,9.743938927965674e-06
95,1.0458621656829592e-05
96,9.717500735542433e-06
97,9.562120952342498e-06
98,8.37495767984638e-06
99,8.61671545279162e-06
100,8.317908147715169e-06
101,7.558997524444161e-06
102,7.657690292651996e-06
103,7.808386971099802e-06
104,7.625440940062482e-06
105,6.1921958889895e-06
106,5.38246704006912e-06
107,7.330504991583828e-06
108,6.337357225470313e-06
109,7.226786114558495e-06
110,7.0739703628579895e-06
111,4.922187451057104e-06
112,4.832260316957816e-06
113,4.932501733035277e-06
114,4.917312832978267e-06
115,4.689157929683306e-06
116,4.894388316796964e-06
117,4.794311715024389e-06
118,4.77472746243484e-06
119,4.065082143874265e-06
120,4.97385956364497e-06
121,4.917986474066337e-06
122,4.794363156866882e-06
123,4.938448400473381e-06
124,4.991810827407888e-06
125,2.3244492422622167e-06
126,4.717559015192652e-06
127,3.273769887880832e-06
128,4.5842589699740794e-06
129,2.2205138149881785e-16
130,4.033244744527228e-06
131,4.4030897256978045e-06
132,4.994569978140195e-06
133,4.961011967585221e-06
134,2.2205138149881785e-16
135,4.794905010470942e-06
136,4.885529281080147e-06
137,2.2205138149881785e-16
138,4.501558069640128e-06
139,0.0
140,0.0
141,4.961395129621232e-06
142,4.441027629976357e-16
143,0.0
144,2.2205138149881785e-16
145,3.6995555312297368e-06
146,4.441027629976357e-16
147,2.2205138149881785e-16
148,0.0
149,2.2205138149881785e-16
150,4.388864674620711e-06
151,2.2205138149881785e-16
152,0.0
153,4.441027629976357e-16
154,2.2205138149881785e-16
155,0.0
156,4.695449296265265e-06
157,0.0
158,2.2205138149881785e-16
159,4.729636470071528e-06
160,0.0
161,4.961088752571415e-06
162,4.441027629976357e-16
163,4.441027629976357e-16
164,0.0
165,4.862054306417138e-06
166,0.0
167,0.0
168,2.2205138149881785e-16
169,2.2205138149881785e-16
170,2.2205138149881785e-16
171,0.0
172,2.2205138149881785e-16
173,2.2205138149881785e-16
174,0.0
175,2.2205138149881785e-16
176,2.2205138149881785e-16
177,0.0
178,0.0
179,0.0
180,2.2205138149881785e-16
181,4.908535550767789e-06
182,0.0
183,0.0
184,2.2205138149881785e-16
185,2.2205138149881785e-16
186,4.441027629976357e-16
187,0.0
188,2.2205138149881785e-16
189,2.2205138149881785e-16
190,2.2205138149881785e-16
191,0.0
192,4.441027629976357e-16
193,0.0
194,2.2205138149881785e-16
195,2.2205138149881785e-16
196,0.0
197,0.0
198,0.0
199,0.0
200,4.441027629976357e-16
201,0.0
202,0.0
203,0.0
204,4.441027629976357e-16
205,2.2205138149881785e-16
206,0.0
207,0.0
208,4.441027629976357e-16
209,2.2205138149881785e-16
210,2.2205138149881785e-16
211,2.2205138149881785e-16
212,0.0
213,0.0
214,2.2205138149881785e-16
215,2.2205138149881785e-16
216,2.2205138149881785e-16
217,0.0
218,2.2205138149881785e-16
219,2.2205138149881785e-16
220,2.2205138149881785e-16
221,4.441027629976357e-16
222,2.2205138149881785e-16
223,4.441027629976357e-16
224,2.2205138149881785e-16
225,2.2205138149881785e-16
226,2.2205138149881785e-16
227,4.441027629976357e-16
228,2.2205138149881785e-16
229,0.0
230,2.2205138149881785e-16
231,0.0
232,2.2205138149881785e-16
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,2.2205138149881785e-16
239,0.0
240,4.441027629976357e-16
241,0.0
242,0.0
243,2.2205138149881785e-16
244,2.2205138149881785e-16
245,4.441027629976357e-16
246,2.2205138149881785e-16
247,0.0
248,0.0
249,0.0
250,2.2205138149881785e-16
251,2.2205138149881785e-16
252,2.2205138149881785e-16
253,0.0
254,2.2205138149881785e-16
255,2.2205138149881785e-16
256,2.2205138149881785e-16
257,2.2205138149881785e-16
258,2.2205138149881785e-16
259,0.0
260,2.2205138149881785e-16
261,2.2205138149881785e-16
262,2.2205138149881785e-16
