time,std
0,0.49501510689271405
1,1.113088681500537
2,0.6526694531000325
3,0.4845440940762341
4,0.36981836150529923
5,0.32344121651640173
6,0.2753197575300972
7,0.2490795803173341
8,0.2194094811449209
9,0.20014768254825327
10,0.17714546273809542
11,0.16187253720677688
12,0.1441983331918511
13,0.13179239820975983
14,0.11788544117915895
15,0.10770596203488302
16,0.0966056285963887
17,0.08821581214168392
18,0.07927651560296504
19,0.07234824733928658
20,0.06510829505594949
21,0.059383058742975114
22,0.05349785156216716
23,0.04876585890178272
24,0.04397027523248806
25,0.04006034088657092
26,0.03614573245981771
27,0.032916026131544165
28,0.029716612809248557
29,0.027049472638354694
30,0.02443261098800527
31,0.022231037343871086
32,0.020089039655560765
33,0.018272193269825446
34,0.016517665873066693
35,0.015019118834213646
36,0.013581435729120368
37,0.012345586379120038
38,0.01116718750073902
39,0.010148469354931551
40,0.00918200669450434
41,0.0083424217698098
42,0.0075498616713739345
43,0.006857921410378453
44,0.006207669843417875
45,0.00563787112478255
46,0.005103968769331894
47,0.004634831725512111
48,0.00419693687313409
49,0.003810192366136115
50,0.0034504735888425697
51,0.0031323271874850395
52,0.0028370866272496
53,0.0025751733583251916
54,0.0023179966428193664
55,0.0021036533461966595
56,0.0019059907700554827
57,0.0017293953193882356
58,0.001566988702833768
59,0.0014217640529510956
60,0.001288425153467309
61,0.0011688985522102329
62,0.0010594717506384323
63,0.000961102407775418
64,0.0008709706235068978
65,0.000790116651407139
66,0.0007161334855369264
67,0.0006495247371568851
68,0.0005887083784309965
69,0.0005342379700635314
70,0.00048427180691293934
71,0.00043921167101679595
72,0.00039792657817106983
73,0.0003609543188010003
74,0.00032734071778344907
75,0.00029679647337326864
76,0.00026909508263682876
77,0.00024407264145860706
78,0.0002211845525760296
79,0.00020088018749729546
80,0.00018185612973436414
81,0.00016508080983792023
82,0.00014951141077327218
83,0.00013566510366580265
84,0.00012305843655475857
85,0.00011138330327336111
86,0.00010110039260252553
87,9.167766479721617e-05
88,8.319811009861048e-05
89,7.546507250141034e-05
90,6.837318197680964e-05
91,6.203419781629387e-05
92,5.6260124761071476e-05
93,5.1038460778988764e-05
94,4.628808516032079e-05
95,4.197976244944727e-05
96,3.8007408863392264e-05
97,3.4536059433144606e-05
98,3.1345436580684736e-05
99,2.857665903457802e-05
100,2.580789198905876e-05
101,2.3357335972810147e-05
102,2.1309483513708166e-05
103,1.9306801931667845e-05
104,1.7680925188373958e-05
105,1.5976330760563833e-05
106,1.4568790108040202e-05
107,1.3263572472277504e-05
108,1.1916859332410244e-05
109,1.1105391853699477e-05
110,9.80303991687305e-06
111,9.208440772152037e-06
112,8.130327417328296e-06
113,8.04463130923522e-06
114,6.882473201335265e-06
115,6.517637948650466e-06
116,6.18490447468648e-06
117,5.898480078277474e-06
118,5.3941852895595e-06
119,4.890134203843055e-06
120,4.573682671321436e-06
121,4.754527870687055e-06
122,3.414834823070972e-06
123,4.617244859584947e-06
124,4.841376932144257e-06
125,0.0
126,2.7810384240292457e-06
127,4.416789174540904e-06
128,2.6683497118490497e-06
129,2.2205138149881785e-16
130,1.8043913820230206e-06
131,3.903242868361389e-06
132,1.7399794641652797e-06
133,4.441027629976357e-16
134,0.0
135,3.957006920945179e-06
136,4.5311330840683884e-06
137,2.2205138149881785e-16
138,2.2205138149881785e-16
139,2.2205138149881785e-16
140,2.2205138149881785e-16
141,2.2205138149881785e-16
142,2.2205138149881785e-16
143,2.1345859435877373e-06
144,3.6356493234449064e-06
145,0.0
146,2.2205138149881785e-16
147,0.0
148,2.2205138149881785e-16
149,0.0
150,2.2205138149881785e-16
151,0.0
152,2.2205138149881785e-16
153,0.0
154,2.2205138149881785e-16
155,0.0
156,2.2205138149881785e-16
157,0.0
158,2.2205138149881785e-16
159,0.0
160,2.2205138149881785e-16
161,0.0
162,2.2205138149881785e-16
163,0.0
164,2.2205138149881785e-16
165,0.0
166,2.2205138149881785e-16
167,0.0
168,2.2205138149881785e-16
169,0.0
170,2.2205138149881785e-16
171,0.0
172,2.2205138149881785e-16
173,0.0
174,2.2205138149881785e-16
175,0.0
176,2.2205138149881785e-16
177,0.0
178,2.2205138149881785e-16
179,0.0
180,2.2205138149881785e-16
181,0.0
182,2.2205138149881785e-16
183,0.0
184,2.2205138149881785e-16
185,0.0
186,2.2205138149881785e-16
187,0.0
188,2.2205138149881785e-16
189,0.0
190,2.2205138149881785e-16
191,0.0
192,2.2205138149881785e-16
193,0.0
194,2.2205138149881785e-16
195,0.0
196,2.2205138149881785e-16
197,0.0
198,2.2205138149881785e-16
199,0.0
200,2.2205138149881785e-16
201,0.0
202,2.2205138149881785e-16
203,2.2205138149881785e-16
204,2.2205138149881785e-16
205,2.2205138149881785e-16
206,2.2205138149881785e-16
207,2.2205138149881785e-16
208,2.2205138149881785e-16
209,2.2205138149881785e-16
210,2.2205138149881785e-16
211,2.2205138149881785e-16
212,2.2205138149881785e-16
213,2.2205138149881785e-16
214,2.2205138149881785e-16
215,2.2205138149881785e-16
216,2.2205138149881785e-16
217,2.2205138149881785e-16
218,2.2205138149881785e-16
219,2.2205138149881785e-16
220,2.2205138149881785e-16
221,2.2205138149881785e-16
222,2.2205138149881785e-16
223,2.2205138149881785e-16
224,2.2205138149881785e-16
225,2.2205138149881785e-16
226,2.2205138149881785e-16
227,2.2205138149881785e-16
228,2.2205138149881785e-16
229,2.2205138149881785e-16
230,2.2205138149881785e-16
231,2.2205138149881785e-16
232,2.2205138149881785e-16
233,2.2205138149881785e-16
234,2.2205138149881785e-16
235,2.2205138149881785e-16
236,2.2205138149881785e-16
237,2.2205138149881785e-16
238,2.2205138149881785e-16
239,2.2205138149881785e-16
240,2.2205138149881785e-16
241,2.2205138149881785e-16
242,2.2205138149881785e-16
243,2.2205138149881785e-16
244,2.2205138149881785e-16
245,2.2205138149881785e-16
246,2.2205138149881785e-16
247,2.2205138149881785e-16
248,2.2205138149881785e-16
249,2.2205138149881785e-16
250,2.2205138149881785e-16
251,2.2205138149881785e-16
252,2.2205138149881785e-16
253,2.2205138149881785e-16
254,2.2205138149881785e-16
255,2.2205138149881785e-16
256,2.2205138149881785e-16
257,2.2205138149881785e-16
258,2.2205138149881785e-16
259,2.2205138149881785e-16
260,2.2205138149881785e-16
261,2.2205138149881785e-16
262,2.2205138149881785e-16
263,2.2205138149881785e-16
264,2.2205138149881785e-16
265,2.2205138149881785e-16
266,2.2205138149881785e-16
267,2.2205138149881785e-16
268,2.2205138149881785e-16
269,2.2205138149881785e-16
270,2.2205138149881785e-16
271,2.2205138149881785e-16
272,2.2205138149881785e-16
273,2.2205138149881785e-16
274,2.2205138149881785e-16
275,2.2205138149881785e-16
276,2.2205138149881785e-16
277,2.2205138149881785e-16
278,2.2205138149881785e-16
279,2.2205138149881785e-16
280,2.2205138149881785e-16
281,2.2205138149881785e-16
282,2.2205138149881785e-16
283,2.2205138149881785e-16
284,2.2205138149881785e-16
285,2.2205138149881785e-16
286,2.2205138149881785e-16
287,2.2205138149881785e-16
288,2.2205138149881785e-16
289,2.2205138149881785e-16
290,2.2205138149881785e-16
291,2.2205138149881785e-16
292,2.2205138149881785e-16
293,2.2205138149881785e-16
294,2.2205138149881785e-16
295,2.2205138149881785e-16
296,2.2205138149881785e-16
297,2.2205138149881785e-16
298,2.2205138149881785e-16
299,2.2205138149881785e-16
300,2.2205138149881785e-16
301,2.2205138149881785e-16
302,2.2205138149881785e-16
303,2.2205138149881785e-16
304,2.2205138149881785e-16
305,2.2205138149881785e-16
306,2.2205138149881785e-16
307,2.2205138149881785e-16
308,2.2205138149881785e-16
309,2.2205138149881785e-16
310,2.2205138149881785e-16
311,2.2205138149881785e-16
312,2.2205138149881785e-16
313,2.2205138149881785e-16
314,2.2205138149881785e-16
315,2.2205138149881785e-16
316,2.2205138149881785e-16
317,2.2205138149881785e-16
318,2.2205138149881785e-16
319,2.2205138149881785e-16
320,2.2205138149881785e-16
321,2.2205138149881785e-16
322,2.2205138149881785e-16
323,2.2205138149881785e-16
324,2.2205138149881785e-16
325,2.2205138149881785e-16
326,2.2205138149881785e-16
327,2.2205138149881785e-16
328,2.2205138149881785e-16
329,2.2205138149881785e-16
330,2.2205138149881785e-16
331,2.2205138149881785e-16
332,2.2205138149881785e-16
333,2.2205138149881785e-16
334,2.2205138149881785e-16
335,2.2205138149881785e-16
336,2.2205138149881785e-16
337,2.2205138149881785e-16
338,2.2205138149881785e-16
339,2.2205138149881785e-16
340,2.2205138149881785e-16
341,2.2205138149881785e-16
342,2.2205138149881785e-16
343,2.2205138149881785e-16
344,2.2205138149881785e-16
345,2.2205138149881785e-16
346,2.2205138149881785e-16
347,2.2205138149881785e-16
348,2.2205138149881785e-16
349,2.2205138149881785e-16
350,2.2205138149881785e-16
351,2.2205138149881785e-16
352,2.2205138149881785e-16
353,2.2205138149881785e-16
354,2.2205138149881785e-16
355,2.2205138149881785e-16
