time,std
0,0.49501510689271405
1,0.94759571834269
243,0.0
244,2.2205138149881785e-16
245,2.2205138149881785e-16
246,0.0
247,2.2205138149881785e-16
248,2.2205138149881785e-16
249,0.0
250,2.2205138149881785e-16
251,0.0
252,2.2205138149881785e-16
253,2.2205138149881785e-16
254,0.0
255,4.441027629976357e-16
256,2.2205138149881785e-16
257,2.2205138149881785e-16
258,2.2205138149881785e-16
259,0.0
260,0.0
261,0.0
262,0.0
263,2.2205138149881785e-16
264,0.0
265,2.2205138149881785e-16
266,2.2205138149881785e-16
267,2.2205138149881785e-16
268,4.441027629976357e-16
269,0.0
270,2.2205138149881785e-16
271,0.0
272,0.0
273,2.2205138149881785e-16
274,0.0
275,2.2205138149881785e-16
276,0.0
277,2.2205138149881785e-16
278,2.2205138149881785e-16
279,2.2205138149881785e-16
280,4.441027629976357e-16
281,0.0
282,4.441027629976357e-16
283,0.0
284,2.2205138149881785e-16
285,0.0
286,2.2205138149881785e-16
287,2.2205138149881785e-16
288,0.0
289,2.2205138149881785e-16
290,2.2205138149881785e-16
291,4.441027629976357e-16
292,2.2205138149881785e-16
293,4.441027629976357e-16
294,2.2205138149881785e-16
295,2.2205138149881785e-16
296,2.2205138149881785e-16
297,2.2205138149881785e-16
298,2.2205138149881785e-16
299,0.0
300,2.2205138149881785e-16
301,0.0
302,2.2205138149881785e-16
303,0.0
304,0.0
305,0.0
306,0.0
307,0.0
308,0.0
309,2.2205138149881785e-16
310,0.0
311,2.2205138149881785e-16
312,0.0
313,2.2205138149881785e-16
314,2.2205138149881785e-16
315,4.441027629976357e-16
316,2.2205138149881785e-16
317,4.441027629976357e-16
318,2.2205138149881785e-16
319,4.441027629976357e-16
320,2.2205138149881785e-16
321,2.2205138149881785e-16
322,4.441027629976357e-16
323,2.2205138149881785e-16
324,4.441027629976357e-16
325,2.2205138149881785e-16
326,4.441027629976357e-16
327,2.2205138149881785e-16
328,2.2205138149881785e-16
329,0.0
330,2.2205138149881785e-16
331,0.0
332,2.2205138149881785e-16
333,0.0
334,2.2205138149881785e-16
335,0.0
336,2.2205138149881785e-16
337,2.2205138149881785e-16
338,0.0
339,2.2205138149881785e-16
340,0.0
341,2.2205138149881785e-16
342,0.0
343,2.2205138149881785e-16
344,0.0
345,2.2205138149881785e-16
346,0.0
347,2.2205138149881785e-16
348,0.0
349,2.2205138149881785e-16
350,0.0
351,2.2205138149881785e-16
352,0.0
353,2.2205138149881785e-16
354,0.0
355,2.2205138149881785e-16
356,0.0
357,2.2205138149881785e-16
358,0.0
