0 0 0.285214 0.135545
0 0.3125 0.285396 0.13561
0 0.625 0.285944 0.135764
0 0.9375 0.286844 0.135901
0 1.25 0.288022 0.135882
0 1.5625 0.28931 0.135594
0 1.875 0.290463 0.135004
0 2.1875 0.291222 0.134186
0 2.5 0.291415 0.133304
0 2.8125 0.291027 0.132554
0 3.125 0.290203 0.132088
0 3.4375 0.289189 0.131975
0 3.75 0.288245 0.132185
0 4.0625 0.287565 0.132617
0 4.375 0.287241 0.13314
0 4.6875 0.287261 0.133633
0 5 0.287546 0.134014
0 5.3125 0.287985 0.134247
0 5.625 0.288475 0.134336
0 5.9375 0.288938 0.134309
0 6.25 0.289327 0.134205
0 6.5625 0.289625 0.134058
0 6.875 0.289835 0.133896
0 7.1875 0.28997 0.13374
0 7.5 0.290047 0.133599
0 7.8125 0.290083 0.133479
0 8.125 0.290093 0.13338
0 8.4375 0.290087 0.133302
0 8.75 0.290074 0.133242
0 9.0625 0.290059 0.133198
0 9.375 0.290046 0.133169
0 9.6875 0.290038 0.133151
0 10 0.290035 0.133146
0 10.3125 0.290038 0.133151
0 10.625 0.290046 0.133169
0 10.9375 0.290059 0.133198
0 11.25 0.290074 0.133242
0 11.5625 0.290087 0.133302
0 11.875 0.290093 0.13338
0 12.1875 0.290083 0.133479
0 12.5 0.290047 0.133599
0 12.8125 0.28997 0.13374
0 13.125 0.289835 0.133896
0 13.4375 0.289625 0.134058
0 13.75 0.289327 0.134205
0 14.0625 0.288938 0.134309
0 14.375 0.288475 0.134336
0 14.6875 0.287985 0.134247
0 15 0.287546 0.134014
0 15.3125 0.287261 0.133633
0 15.625 0.287241 0.13314
0 15.9375 0.287565 0.132617
0 16.25 0.288245 0.132185
0 16.5625 0.289189 0.131975
0 16.875 0.290203 0.132088
0 17.1875 0.291027 0.132554
0 17.5 0.291415 0.133304
0 17.8125 0.291222 0.134186
0 18.125 0.290463 0.135004
0 18.4375 0.28931 0.135594
0 18.75 0.288022 0.135882
0 19.0625 0.286844 0.135901
0 19.375 0.285944 0.135764
0 19.6875 0.285396 0.13561

0.3125 0 0.284198 0.134156
0.3125 0.3125 0.284304 0.134282
0.3125 0.625 0.284653 0.134622
0.3125 0.9375 0.285312 0.135068
0.3125 1.25 0.28632 0.135459
0.3125 1.5625 0.287618 0.135626
0.3125 1.875 0.289021 0.135448
0.3125 2.1875 0.290256 0.134911
0.3125 2.5 0.291053 0.13412
0.3125 2.8125 0.291253 0.133265
0.3125 3.125 0.29087 0.132549
0.3125 3.4375 0.290071 0.132119
0.3125 3.75 0.289109 0.132027
0.3125 4.0625 0.288226 0.132234
0.3125 4.375 0.287592 0.132638
0.3125 4.6875 0.28728 0.133121
0.3125 5 0.287273 0.133579
0.3125 5.3125 0.287498 0.133941
0.3125 5.625 0.287863 0.13418
0.3125 5.9375 0.288281 0.134299
0.3125 6.25 0.288688 0.134318
0.3125 6.5625 0.289046 0.134269
0.3125 6.875 0.289337 0.134177
0.3125 7.1875 0.28956 0.134067
0.3125 7.5 0.289723 0.133954
0.3125 7.8125 0.289836 0.133849
0.3125 8.125 0.289912 0.133756
0.3125 8.4375 0.289961 0.133678
0.3125 8.75 0.289991 0.133615
0.3125 9.0625 0.290008 0.133568
0.3125 9.375 0.290018 0.133535
0.3125 9.6875 0.290023 0.133515
0.3125 10 0.290024 0.133509
0.3125 10.3125 0.290023 0.133515
0.3125 10.625 0.290018 0.133535
0.3125 10.9375 0.290008 0.133568
0.3125 11.25 0.289991 0.133615
0.3125 11.5625 0.289961 0.133678
0.3125 11.875 0.289912 0.133756
0.3125 12.1875 0.289836 0.133849
0.3125 12.5 0.289723 0.133954
0.3125 12.8125 0.28956 0.134067
0.3125 13.125 0.289337 0.134177
0.3125 13.4375 0.289046 0.134269
0.3125 13.75 0.288688 0.134318
0.3125 14.0625 0.288281 0.134299
0.3125 14.375 0.287863 0.13418
0.3125 14.6875 0.287498 0.133941
0.3125 15 0.287273 0.133579
0.3125 15.3125 0.28728 0.133121
0.3125 15.625 0.287592 0.132638
0.3125 15.9375 0.288226 0.132234
0.3125 16.25 0.289109 0.132027
0.3125 16.5625 0.290071 0.132119
0.3125 16.875 0.29087 0.132549
0.3125 17.1875 0.291253 0.133265
0.3125 17.5 0.291053 0.13412
0.3125 17.8125 0.290256 0.134911
0.3125 18.125 0.289021 0.135448
0.3125 18.4375 0.287618 0.135626
0.3125 18.75 0.28632 0.135459
0.3125 19.0625 0.285312 0.135068
0.3125 19.375 0.284653 0.134622
0.3125 19.6875 0.284304 0.134282

0.625 0 0.284411 0.132383
0.625 0.3125 0.284399 0.132541
0.625 0.625 0.28442 0.132992
0.625 0.9375 0.284617 0.133657
0.625 1.25 0.285145 0.1344
0.625 1.5625 0.286089 0.135034
0.625 1.875 0.287388 0.135375
0.625 2.1875 0.288824 0.135306
0.625 2.5 0.290092 0.134832
0.625 2.8125 0.29091 0.134082
0.625 3.125 0.29113 0.133262
0.625 3.4375 0.290779 0.132576
0.625 3.75 0.290033 0.132161
0.625 4.0625 0.289132 0.132061
0.625 4.375 0.288298 0.132235
0.625 4.6875 0.287682 0.132591
0.625 5 0.287344 0.133025
0.625 5.3125 0.287271 0.133446
0.625 5.625 0.287405 0.133798
0.625 5.9375 0.28767 0.134053
0.625 6.25 0.287998 0.13421
0.625 6.5625 0.288334 0.134285
0.625 6.875 0.288645 0.134298
0.625 7.1875 0.288913 0.134269
0.625 7.5 0.289133 0.134218
0.625 7.8125 0.289306 0.134156
0.625 8.125 0.289439 0.134094
0.625 8.4375 0.289539 0.134036
0.625 8.75 0.289611 0.133987
0.625 9.0625 0.289661 0.133948
0.625 9.375 0.289694 0.13392
