0 0 0.292197 0.138488
0 0.3125 0.29251 0.138274
0 0.625 0.293337 0.13762
0 0.9375 0.294369 0.136512
0 1.25 0.295162 0.135014
0 1.5625 0.295278 0.133321
0 1.875 0.294454 0.131743
0 2.1875 0.29273 0.130611
0 2.5 0.290453 0.130165
0 2.8125 0.288151 0.130465
0 3.125 0.286342 0.131375
0 3.4375 0.285369 0.132616
0 3.75 0.285325 0.13386
0 4.0625 0.286061 0.134828
0 4.375 0.287276 0.135363
0 4.6875 0.288631 0.135448
0 5 0.289846 0.135168
0 5.3125 0.290755 0.134663
0 5.625 0.291301 0.134069
0 5.9375 0.291518 0.133491
0 6.25 0.291479 0.132992
0 6.5625 0.291271 0.132598
0 6.875 0.290973 0.132311
0 7.1875 0.290643 0.132116
0 7.5 0.29032 0.131994
0 7.8125 0.290027 0.131926
0 8.125 0.289774 0.131893
0 8.4375 0.289566 0.131883
0 8.75 0.289401 0.131886
0 9.0625 0.289277 0.131894
0 9.375 0.289191 0.131903
0 9.6875 0.289141 0.131909
0 10 0.289125 0.131911
0 10.3125 0.289141 0.131909
0 10.625 0.289191 0.131903
0 10.9375 0.289277 0.131894
0 11.25 0.289401 0.131886
0 11.5625 0.289566 0.131883
0 11.875 0.289774 0.131893
0 12.1875 0.290027 0.131926
0 12.5 0.29032 0.131994
0 12.8125 0.290643 0.132116
0 13.125 0.290973 0.132311
0 13.4375 0.291271 0.132598
0 13.75 0.291479 0.132992
0 14.0625 0.291518 0.133491
0 14.375 0.291301 0.134069
0 14.6875 0.290755 0.134663
0 15 0.289846 0.135168
0 15.3125 0.288631 0.135448
0 15.625 0.287276 0.135363
0 15.9375 0.286061 0.134828
0 16.25 0.285325 0.13386
0 16.5625 0.285369 0.132616
0 16.875 0.286342 0.131375
0 17.1875 0.288151 0.130465
0 17.5 0.290453 0.130165
0 17.8125 0.29273 0.130611
0 18.125 0.294454 0.131743
0 18.4375 0.295278 0.133321
0 18.75 0.295162 0.135014
0 19.0625 0.294369 0.136512
0 19.375 0.293337 0.13762
0 19.6875 0.29251 0.138274

0.3125 0 0.28777 0.139438
0.3125 0.3125 0.288194 0.139344
0.3125 0.625 0.289386 0.139004
0.3125 0.9375 0.291098 0.138288
0.3125 1.25 0.292908 0.137096
0.3125 1.5625 0.294289 0.13547
0.3125 1.875 0.294769 0.133636
0.3125 2.1875 0.29412 0.131953
0.3125 2.5 0.292467 0.130776
0.3125 2.8125 0.290244 0.130331
0.3125 3.125 0.288026 0.130642
0.3125 3.4375 0.286324 0.131539
0.3125 3.75 0.285443 0.132729
0.3125 4.0625 0.285433 0.1339
0.3125 4.375 0.286129 0.134804
0.3125 4.6875 0.287249 0.135315
0.3125 5 0.288492 0.135426
0.3125 5.3125 0.289623 0.135217
0.3125 5.625 0.290502 0.134806
0.3125 5.9375 0.291085 0.134305
0.3125 6.25 0.291393 0.133801
0.3125 6.5625 0.291482 0.133349
0.3125 6.875 0.291419 0.132973
0.3125 7.1875 0.291264 0.132678
0.3125 7.5 0.291065 0.132456
0.3125 7.8125 0.290856 0.132297
0.3125 8.125 0.290657 0.132185
0.3125 8.4375 0.290482 0.13211
0.3125 8.75 0.290336 0.13206
0.3125 9.0625 0.290222 0.132028
0.3125 9.375 0.290141 0.13201
0.3125 9.6875 0.290093 0.132
0.3125 10 0.290077 0.131997
0.3125 10.3125 0.290093 0.132
0.3125 10.625 0.290141 0.13201
0.3125 10.9375 0.290222 0.132028
0.3125 11.25 0.290336 0.13206
0.3125 11.5625 0.290482 0.13211
0.3125 11.875 0.290657 0.132185
0.3125 12.1875 0.290856 0.132297
0.3125 12.5 0.291065 0.132456
0.3125 12.8125 0.291264 0.132678
0.3125 13.125 0.291419 0.132973
0.3125 13.4375 0.291482 0.133349
0.3125 13.75 0.291393 0.133801
0.3125 14.0625 0.291085 0.134305
0.3125 14.375 0.290502 0.134806
0.3125 14.6875 0.289623 0.135217
0.3125 15 0.288492 0.135426
0.3125 15.3125 0.287249 0.135315
0.3125 15.625 0.286129 0.134804
0.3125 15.9375 0.285433 0.1339
0.3125 16.25 0.285443 0.132729
0.3125 16.5625 0.286324 0.131539
0.3125 16.875 0.288026 0.130642
0.3125 17.1875 0.290244 0.130331
0.3125 17.5 0.292467 0.130776
0.3125 17.8125 0.29412 0.131953
0.3125 18.125 0.294769 0.133636
0.3125 18.4375 0.294289 0.13547
0.3125 18.75 0.292908 0.137096
0.3125 19.0625 0.291098 0.138288
0.3125 19.375 0.289386 0.139004
0.3125 19.6875 0.288194 0.139344

0.625 0 0.283147 0.138666
0.625 0.3125 0.283569 0.13874
0.625 0.625 0.284815 0.138876
0.625 0.9375 0.286786 0.138846
0.625 1.25 0.289223 0.138385
0.625 1.5625 0.291663 0.137327
0.625 1.875 0.293526 0.135721
0.625 2.1875 0.294317 0.133848
0.625 2.5 0.293842 0.132122
0.625 2.8125 0.292292 0.130922
0.625 3.125 0.290158 0.130465
0.625 3.4375 0.288031 0.130749
0.625 3.75 0.286401 0.131592
0.625 4.0625 0.285539 0.132709
0.625 4.375 0.285475 0.133811
0.625 4.6875 0.286053 0.134683
0.625 5 0.287023 0.135216
0.625 5.3125 0.288131 0.135403
0.625 5.625 0.289176 0.135309
0.625 5.9375 0.290039 0.135025
0.625 6.25 0.290674 0.134644
0.625 6.5625 0.291087 0.134238
0.625 6.875 0.291317 0.133852
0.625 7.1875 0.291409 0.133514
0.625 7.5 0.291409 0.133232
0.625 7.8125 0.291353 0.133005
0.625 8.125 0.29127 0.132829
0.625 8.4375 0.291179 0.132695
0.625 8.75 0.291094 0.132597
0.625 9.0625 0.291022 0.132527
0.625 9.375 0.290969 0.132481
0.625 9.6875 0.290935 0.132455
0.625 10 0.290924 0.132446
0.625 10.3125 0.290935 0.132455
0.625 10.625 0.290969 0.132481
0.625 10.9375 0.291022 0.132527
0.625 11.25 0.291094 0.132597
0.625 11.5625 0.291179 0.132695
0.625 11.875 0.29127 0.132829
0.625 12.1875 0.291353 0.133005
0.625 12.5 0.291409 0.133232
0.625 12.8125 0.291409 0.133514
0.625 13.125 0.291317 0.133852
0.625 13.4375 0.291087 0.134238
0.625 13.75 0.290674 0.134644
0.625 14.0625 0.290039 0.135025
0.625 14.375 0.289176 0.135309
0.625 14.6875 0.288131 0.135403
0.625 15 0.287023 0.135216
0.625 15.3125 0.286053 0.134683
0.625 15.625 0.285475 0.133811
0.625 15.9375 0.285539 0.132709
0.625 16.25 0.286401 0.131592
0.625 16.5625 0.288031 0.130749
0.625 16.875 0.290158 0.130465
0.625 17.1875 0.292292 0.130922
0.625 17.5 0.293842 0.132122
0.625 17.8125 0.294317 0.133848
0.625 18.125 0.293526 0.135721
0.625 18.4375 0.291663 0.137327
0.625 18.75 0.289223 0.138385
0.625 19.0625 0.286786 0.138846
0.625 19.375 0.284815 0.138876
0.625 19.6875 0.283569 0.13874

0.9375 0 0.279867 0.136009
0.9375 0.3125 0.280145 0.13625
0.9375 0.625 0.281035 0.136882
0.9375 0.9375 0.282643 0.137652
0.9375 1.25 0.284983 0.138198
0.9375 1.5625 0.287827 0.138166
0.9375 1.875 0.290676 0.137363
0.9375 2.1875 0.292888 0.135869
0.9375 2.5 0.293939 0.134025
0.9375 2.8125 0.293649 0.132292
0.9375 3.125 0.292241 0.13107
0.9375 3.4375 0.290228 0.130568
0.9375 3.75 0.288189 0.130779
0.9375 4.0625 0.286587 0.131525
0.9375 4.375 0.285672 0.132544
0.9375 4.6875 0.285472 0.13358
0.9375 5 0.285858 0.13444
0.9375 5.3125 0.286623 0.135026
0.9375 5.625 0.287556 0.135324
0.9375 5.9375 0.288488 0.135376
0.9375 6.25 0.289311 0.135251
0.9375 6.5625 0.289977 0.135019
0.9375 6.875 0.290476 0.134739
0.9375 7.1875 0.290827 0.134453
0.9375 7.5 0.291057 0.134185
0.9375 7.8125 0.291197 0.133949
0.9375 8.125 0.291275 0.133751
0.9375 8.4375 0.291312 0.133591
0.9375 8.75 0.291324 0.133466
0.9375 9.0625 0.291323 0.133373
0.9375 9.375 0.291318 0.133309
0.9375 9.6875 0.291313 0.133272
0.9375 10 0.291311 0.133259
0.9375 10.3125 0.291313 0.133272
0.9375 10.625 0.291318 0.133309
0.9375 10.9375 0.291323 0.133373
0.9375 11.25 0.291324 0.133466
0.9375 11.5625 0.291312 0.133591
0.9375 11.875 0.291275 0.133751
0.9375 12.1875 0.291197 0.133949
0.9375 12.5 0.291057 0.134185
0.9375 12.8125 0.290827 0.134453
0.9375 13.125 0.290476 0.134739
0.9375 13.4375 0.289977 0.135019
0.9375 13.75 0.289311 0.135251
0.9375 14.0625 0.288488 0.135376
0.9375 14.375 0.287556 0.135324
0.9375 14.6875 0.286623 0.135026
0.9375 15 0.285858 0.13444
0.9375 15.3125 0.285472 0.13358
0.9375 15.625 0.285672 0.132544
0.9375 15.9375 0.286587 0.131525
0.9375 16.25 0.288189 0.130779
0.9375 16.5625 0.290228 0.130568
0.9375 16.875 0.292241 0.13107
0.9375 17.1875 0.293649 0.132292
0.9375 17.5 0.293939 0.134025
0.9375 17.8125 0.292888 0.135869
0.9375 18.125 0.290676 0.137363
0.9375 18.4375 0.287827 0.138166
0.9375 18.75 0.284983 0.138198
0.9375 19.0625 0.282643 0.137652
0.9375 19.375 0.281035 0.136882
0.9375 19.6875 0.280145 0.13625

1.25 0 0.279427 0.132069
1.25 0.3125 0.279441 0.132406
1.25 0.625 0.279604 0.133361
1.25 0.9375 0.28022 0.134745
