time,std
0,6.105160944395562e-05
1,2.865897697180179e-06
2,3.4057093894100477e-06
3,1.915847028824689e-06
4,3.3294701346118093e-06
5,2.0178502393310584e-06
6,3.0225551788555523e-06
7,2.7778735716527105e-06
8,1.7909285567380856e-06
9,4.416120854071645e-06
10,3.2866444925949143e-07
11,2.4203072866401493e-06
12,9.50607091002745e-07
13,3.1031116667800366e-06
14,1.738447054996076e-06
15,4.985795595964278e-07
16,1.478704392332522e-06
17,6.782184934514083e-06
18,3.5057009537971043e-06
19,3.9752658137031045e-06
20,1.770559548255725e-06
21,1.1431358961560159e-05
22,6.38347310973526e-06
23,1.5916684804555576e-05
24,1.054911043795161e-06
25,2.221225015300033e-07
26,7.33631085763035e-07
27,1.988753085479416e-06
28,5.460267343055214e-09
29,1.4337660132928303e-06
30,7.058872343312629e-07
31,1.918816055671783e-06
32,7.027518748443732e-08
33,6.399054035682615e-07
34,2.9516804016237743e-07
35,8.394698403366818e-07
36,1.0846643074294846e-08
37,4.847269585635262e-07
38,2.366223959858621e-07
39,6.557827293223522e-07
40,1.8989483223724715e-08
41,2.763685040858989e-07
42,1.3291931617814348e-07
43,3.7675259545638784e-07
44,5.911266174522216e-09
45,2.095273732967564e-07
46,1.0271638647074425e-07
47,2.8692381871402946e-07
48,7.3018114875691265e-09
49,1.3220250097721045e-07
50,6.429809470404131e-08
51,1.819658488117814e-07
52,3.195745272370137e-09
53,9.834223266928916e-08
54,4.827692875156709e-08
55,1.3543146073781953e-07
56,3.1906354958856283e-09
57,6.523415606190507e-08
58,3.187319669902079e-08
59,9.012099849199887e-08
60,1.7802739003098876e-09
61,4.946438905977294e-08
62,2.3199307386379284e-08
63,6.696682419416002e-08
64,1.5450175242302273e-09
65,3.372435115280526e-08
66,1.5774517428116824e-08
67,4.576083115813561e-08
68,9.247688215337997e-10
69,2.4426514243839247e-08
70,1.1458591752592038e-08
71,3.3128661331131265e-08
72,7.433930988016442e-10
73,1.6925561089929324e-08
74,7.926659594399947e-09
75,2.2987494142436926e-08
76,4.754128483422426e-10
77,1.2170921348373974e-08
78,5.70994410136219e-09
79,1.6524816376863095e-08
80,3.645139893317237e-10
81,8.515833985403882e-09
82,3.991081030519451e-09
83,1.1572252633252861e-08
84,2.4275181542224306e-10
85,6.095821065820005e-09
86,2.8599784621327736e-09
87,8.282124031802682e-09
88,1.8077362970570212e-10
89,4.2905814639690655e-09
90,2.011749000642674e-09
91,5.832607843504949e-09
92,1.23425014706193e-10
93,3.0626789172481613e-09
94,1.4369703777491583e-09
95,4.162954579364236e-09
96,9.027587595291728e-11
97,2.163609611974197e-09
98,1.0147491365112422e-09
