time,std
0,0.0601211534897199
1,0.002838722176741569
2,0.0023244485421242377
3,0.001331801989167765
4,0.0012654687582430932
5,0.0008223236515724948
6,0.0007657077786089575
7,0.0005320453292676683
8,0.00048148986368197174
9,0.00034994490475214504
10,0.00030915213689132145
11,0.00023205705183518846
12,0.0002012381209412701
13,0.00015468272936808024
14,0.00013230036244513143
15,0.00010350535068428296
16,8.763804277364731e-05
17,6.94762692166661e-05
18,5.839679507596023e-05
19,4.67576668320182e-05
20,3.9095784074322346e-05
21,3.063137500087627e-05
22,2.5531554919327523e-05
23,2.0705824710105938e-05
24,1.7211772333976482e-05
25,1.4021903977859863e-05
26,1.1634371093377492e-05
27,9.511521607700215e-06
28,7.882609028725463e-06
29,6.462154145751373e-06
30,5.351669178430262e-06
31,4.397000189321489e-06
32,3.640106800968662e-06
33,2.996151551663668e-06
34,2.480165944115775e-06
35,2.044474327839733e-06
36,1.692550941753419e-06
37,1.3970012471107113e-06
38,1.1568086644810666e-06
39,9.55869081297246e-07
40,7.917947041977567e-07
41,6.549031761582974e-07
42,5.42716263024687e-07
43,4.4928694221295387e-07
44,3.724976654546565e-07
45,3.086236084406189e-07
46,2.560047056562998e-07
47,2.122672280273342e-07
48,1.7616922939664343e-07
49,1.4617525731951896e-07
50,1.213819252572718e-07
51,1.0078345053572653e-07
52,8.373434385083974e-08
53,6.956886793413692e-08
54,5.783116838293805e-08
55,4.8076798192805156e-08
56,3.9986313788117996e-08
57,3.3260920361515545e-08
58,2.767791175532714e-08
59,2.3035264080169398e-08
60,1.9739827040223978e-08
61,1.6437219923348598e-08
62,1.3691497288356586e-08
63,1.1406414919772554e-08
64,9.50542379188925e-09
65,7.922668004160408e-09
66,6.605172902462277e-09
67,5.507755705165018e-09
68,4.5937584039408146e-09
69,3.832111128916164e-09
70,3.197440503449099e-09
71,2.6683392907793454e-09
72,2.2272370427064373e-09
73,1.8593582486749778e-09
74,1.5525288940144275e-09
75,1.2965346919630587e-09
76,1.0829347768304123e-09
77,9.046584926411016e-10
78,7.558488647225761e-10
79,6.316052290891541e-10
80,5.278604137165919e-10
81,4.4121374157642885e-10
82,3.6883891917576755e-10
83,3.083736147556775e-10
84,2.5785232532833503e-10
85,2.1563237847380696e-10
86,1.8034572863573343e-10
87,1.5084924144595897e-10
88,1.2619005688194975e-10
89,1.055722829527188e-10
90,8.833141644630895e-11
91,7.391288724547196e-11
92,6.18532523216559e-11
93,5.1765604244868843e-11
94,4.332661956485374e-11
95,3.626612183263449e-11
96,3.0358536054250706e-11
97,2.5414902299083208e-11
98,2.1277839556085052e-11
99,1.7815378487330124e-11
100,1.4917228394396967e-11
101,1.2491291018556148e-11
102,1.0460376658589327e-11
103,8.760218272773464e-12
104,7.33670740045286e-12
105,6.144900670363197e-12
106,5.1468540619533265e-12
107,4.3112053659221285e-12
108,3.6113278559001724e-12
109,3.0251878933434457e-12
110,2.534336837037735e-12
111,2.123240283641932e-12
112,1.7787855288041856e-12
113,1.4904135807501852e-12
114,1.248810625644819e-12
115,1.0464146665799141e-12
116,8.76904031540944e-13
117,7.34795012353817e-13
118,6.157316746635334e-13
119,5.159955131886384e-13
120,4.3232939082652444e-13
121,3.6229501062004276e-13
122,3.035982301598514e-13
123,2.5439430863045147e-13
124,2.1319842676461373e-13
125,1.786210305267047e-13
126,1.4971231352462376e-13
127,1.255135829220106e-13
128,1.052345803490598e-13
129,8.835043169871242e-14
130,7.39028043499576e-14
131,6.202800634708594e-14
132,5.2037021667058786e-14
133,4.3627800288381967e-14
134,3.6714832905087774e-14
135,3.08213490022391e-14
136,2.61033739872291e-14
137,2.218467726768179e-14
138,1.8821321695194184e-14
139,1.6198898830381554e-14
140,1.3613881182112628e-14
141,1.1824620249445563e-14
142,9.820992644581911e-15
143,8.822213788380277e-15
144,7.57620934964278e-15
145,6.862697233574085e-15
146,6.1978645290599855e-15
147,5.516132383967258e-15
148,4.952196935707224e-15
149,4.252432065887635e-15
150,3.7171304115554835e-15
151,3.2878104924038864e-15
152,3.2676810591838675e-15
153,2.4635804166654124e-15
154,4.994842480486906e-15
155,3.087497053816116e-15
156,4.865528628666822e-15
157,4.441446396102256e-15
158,4.9543814386229135e-15
159,1.3510767963447044e-15
160,3.4509041801924996e-15
161,1.183346424343438e-15
162,4.091838947639134e-15
163,3.004422411910487e-15
164,3.300283449178511e-15
165,5.19046147901352e-16
166,1.5550565226671877e-15
167,4.310912766682251e-15
168,8.092764528394514e-16
169,4.998557087901377e-15
170,4.785631274033184e-15
171,4.910303267439213e-15
172,4.8609116259309845e-15
