time,std
0,6.028216269230876e-05
1,3.3377865159419514e-06
2,4.215978091807826e-06
3,2.463832788464954e-06
4,4.327007408097629e-06
5,2.755543741597069e-06
6,3.862275616078569e-06
7,4.150382971854382e-06
8,2.0045340709854192e-06
9,6.272367375574049e-06
10,1.4856463658417958e-07
11,8.59749960117866e-06
12,4.444878461150036e-06
13,1.2749918916182717e-05
14,6.210844870683814e-08
15,1.0838268307428248e-05
16,4.935036129287168e-06
17,1.3804945171311001e-05
18,4.557956940998946e-07
19,6.050728427459746e-06
20,2.9600168977271657e-06
21,8.423742241744074e-06
22,9.3082031517789e-08
23,7.2682438459065445e-06
24,3.392704559386245e-06
25,8.981632452082077e-06
26,4.210262711211745e-07
27,1.9946512458472445e-06
28,8.854912731403125e-07
29,2.5159650450553247e-06
30,3.2431833445442794e-08
31,2.164074848123709e-06
32,9.930105323435652e-07
33,2.5512734679654723e-06
34,1.5037796628307233e-07
35,1.0625401768938548e-07
36,2.6316159697636813e-08
37,6.071900536965952e-08
38,2.7988316540083126e-09
39,7.377118422467232e-08
40,3.4702683714680904e-08
41,8.868881315318698e-08
42,5.413010349659935e-09
43,1.0810933478261572e-09
44,2.517933708088133e-09
45,6.6032076188211635e-09
46,1.7006271712828593e-10
47,6.607314417177848e-09
48,3.0715060815917736e-09
49,7.870988761894581e-09
50,4.813195585646783e-10
51,9.41525910009817e-11
52,2.258215900157477e-10
53,5.933257224733587e-10
54,1.5270950749671164e-11
55,5.950073691025084e-10
56,2.7694896485260293e-10
57,7.105821814434344e-10
58,4.352573907299274e-11
59,8.24626829014401e-12
60,2.04784406718997e-11
61,5.522344783420332e-11
62,1.3174993820429506e-12
63,5.6468471677707896e-11
64,2.511128637087182e-11
65,6.60878151150507e-11
66,4.036306935931421e-12
67,6.793315357509181e-13
68,1.8832845706772735e-12
69,5.083062514796099e-12
70,1.2143847533922542e-13
71,5.20699064941518e-12
72,2.317247069950371e-12
73,6.102802277933741e-12
74,3.731478442220641e-13
75,6.358489046439414e-14
76,1.7481340253272276e-13
77,4.723311346830886e-13
78,1.129900576354662e-14
79,4.829688572338009e-13
80,2.1509554453981896e-13
81,5.666333025235843e-13
82,3.4769794042603006e-14
83,1.4915541462512928e-14
84,1.913015092356448e-14
85,5.3842016094827086e-14
86,1.3218772910659398e-15
87,5.154814002637916e-14
88,2.2615489015884535e-14
89,5.965572573687256e-14
90,3.3351016783739626e-15
91,1.8610681735280633e-14
92,8.950935440275134e-15
93,2.4954775113128127e-14
94,9.659500074923112e-16
95,2.1017063094301932e-14
96,7.647263430114621e-15
97,1.8745268325498817e-14
98,1.1234301448643366e-15
99,1.9496157715134874e-14
100,8.998551903398905e-15
101,2.4710967136058998e-14
102,9.904715035565828e-16
103,2.0159103404500783e-14
104,6.9486632340687495e-15
105,1.67773867842598e-14
106,1.0064607807673408e-15
107,2.010507167841481e-14
108,9.295396877895382e-15
109,2.4802753848771334e-14
110,1.013567339738623e-15
111,2.0390200712434108e-14
112,6.990074651534575e-15
113,1.6733501178817064e-14
114,9.441959916690149e-16
115,2.0154370518395943e-14
116,9.469648723878649e-15
117,2.5882289301408004e-14
118,1.0853553482285813e-15
119,2.034887976129595e-14
120,6.8817792259364636e-15
121,1.678545601593503e-14
122,9.552689333917533e-16
123,1.971707040191496e-14
124,8.90752187027301e-15
125,2.377982056657341e-14
126,9.870757770321751e-16
127,1.9655898423477714e-14
128,6.83438190717255e-15
129,1.6858905680911104e-14
130,9.704681602863442e-16
131,1.9109403469813458e-14
132,8.767297770818296e-15
133,2.4316613462476968e-14
134,1.0489531858630736e-15
135,2.0167374478333573e-14
