time,std
0,0.49501510689271405
1,1.0313261926891568
2,0.8081152862412916
3,0.6980650257377433
4,0.623272575605733
5,0.536788486673943
6,0.49805606832075916
7,0.4319072479860573
8,0.40179273405010246
9,0.3399871529691927
10,0.316192427558342
11,0.2568255427401029
12,0.2386320607995509
13,0.1857160018619928
14,0.17165159005188835
15,0.13018897569405785
16,0.11866660470047877
17,0.0897124948746361
18,0.08013871298422666
19,0.06121393025255537
20,0.05357105098672077
21,0.040285453175849514
22,0.03471370737522595
23,0.027195763502782733
24,0.023113953986338767
25,0.018306509170441736
26,0.015400194525462504
27,0.012299005236419884
28,0.010268839080497656
29,0.008252110587326871
30,0.0068521152523166075
31,0.005531820968429685
32,0.004574858931137088
33,0.003705927916460075
34,0.0030557955917143212
35,0.0024815971078752546
36,0.0020418208032734224
37,0.0016612157666743336
38,0.0013646488173254532
39,0.0011117827067886063
40,0.0009122335756511787
41,0.000743944254316008
42,0.0006098906061393132
43,0.0004977454156124515
44,0.00040779585719928494
45,0.0003329928244918238
46,0.0002726885709992317
47,0.00022275817724644843
48,0.00018235414785015372
49,0.00014900856899619023
50,0.00012195020105598124
51,9.967201462291385e-05
52,8.155729519192963e-05
53,6.66689695939562e-05
54,5.4544758229277363e-05
55,4.459290705497203e-05
56,3.647964066287821e-05
57,2.9826451553276516e-05
58,2.4397958788465482e-05
59,1.9949535636328133e-05
60,1.67970628629874e-05
61,1.373522183250633e-05
62,1.1234236082016191e-05
63,9.186725162508287e-06
64,7.513734564803802e-06
65,6.144463833066436e-06
66,5.025389255662764e-06
67,4.1096605323655745e-06
68,3.3611253924956893e-06
69,2.74869745263954e-06
70,2.248022082871184e-06
71,1.838430502658987e-06
72,1.5035471790923925e-06
73,1.2296088157701733e-06
74,1.0056202551231603e-06
75,8.224061165331561e-07
76,6.725913977409327e-07
77,5.500541036154894e-07
78,4.4985117511167965e-07
79,3.678953306781626e-07
80,3.008753433100453e-07
81,2.4606111478125717e-07
82,2.012354446223334e-07
83,1.645741362433357e-07
84,1.3459299575049824e-07
85,1.1007282116117103e-07
86,9.002031342049841e-08
87,7.362046387337195e-08
88,6.020861494636652e-08
89,4.9239876773107376e-08
90,4.0269551790566517e-08
91,3.2933306133225e-08
92,2.6933635954596074e-08
93,2.2026915303494683e-08
94,1.8014126309945514e-08
95,1.4732349717664859e-08
96,1.2048457268078002e-08
97,9.853495919930093e-09
98,8.058416183894473e-09
99,6.5903528163654886e-09
100,5.389741853565377e-09
101,4.407851805278801e-09
102,3.6048422655055577e-09
103,2.948121221667823e-09
104,2.411040739662926e-09
105,1.971803604038449e-09
106,1.612586039420998e-09
107,1.318809237762005e-09
108,1.0785524181444345e-09
109,8.820646980293209e-10
110,7.213727593830138e-10
111,5.899551076584765e-10
112,4.824787969327343e-10
113,3.945821934295073e-10
114,3.226982463589377e-10
115,2.639101735011451e-10
116,2.1583174170784183e-10
117,1.7651245742658525e-10
118,1.4435596247546545e-10
119,1.1805770583113685e-10
120,9.655037600395178e-11
121,7.896121648490978e-11
122,6.457644945910426e-11
123,5.281217603874944e-11
124,4.3191249070955565e-11
125,3.532284352723883e-11
126,2.8887815110771535e-11
127,2.362544568397342e-11
128,1.9321514810029972e-11
129,1.5801774033436847e-11
130,1.2923167554592155e-11
131,1.056891159606312e-11
132,8.643702234776429e-12
133,7.069087230237144e-12
134,5.781430659697275e-12
135,4.72832150027424e-12
136,3.867113374624432e-12
137,3.1628282466663377e-12
138,2.5865795338748275e-12
139,2.115341961348363e-12
140,1.7302841406116733e-12
141,1.415173342273812e-12
142,1.1575376726839902e-12
143,9.468430702116108e-13
144,7.745266080745611e-13
145,6.335600378627091e-13
146,5.181627999410849e-13
147,4.240221746315876e-13
148,3.469193799724421e-13
149,2.8385173395494935e-13
150,2.3232040183795003e-13
151,1.901432952731414e-13
152,1.5560616884936117e-13
153,1.2740314503293066e-13
154,1.0425134018154302e-13
155,8.551475594702213e-14
156,7.00457529012389e-14
157,5.7429877099108e-14
158,4.716697566351016e-14
159,3.8831898662718016e-14
160,3.1906190109345636e-14
161,2.636653777306493e-14
162,2.1726769115871733e-14
